AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Positive,Negative,Recommendations,Average playtime forever,Median playtime forever,Developers,Publishers,Categories,Genres,Steam score,Lower,Upper,Earnings Range
241320,Ittle Dew,"Jul 23, 2013",100000 - 200000,9.99,"['English', 'French', 'German', 'Hungarian', 'Polish', 'Russian', 'Italian', 'Spanish - Spain', 'Japanese', 'Portuguese', 'Swedish']",67,0,1119,93,429,256,215,Ludosity,Ludosity,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Adventure,Indie",92,100000,200000,"(999000.0, 1998000.0)"
266840,Age of Mythology: Extended Edition,"May 8, 2014",1000000 - 2000000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']",66,0,23722,2090,22321,1465,836,"SkyBox Labs,Ensemble Studios",Xbox Game Studios,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","Simulation,Strategy",92,1000000,2000000,"(29990000.0, 59980000.0)"
313160,Farming Simulator 15,"Oct 30, 2014",500000 - 1000000,12.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese', 'Czech', 'Dutch', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",64,0,12529,1160,11421,3719,1894,Giants Software,Giants Software,"Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",Simulation,92,500000,1000000,"(6495000.0, 12990000.0)"
401680,POSTAL Redux,"May 20, 2016",200000 - 500000,8.99,"['English', 'Simplified Chinese']",54,0,2916,245,2611,236,360,Running With Scissors,Running With Scissors,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Indie",92,200000,500000,"(1798000.0, 4495000.0)"
375950,Viridi,"Aug 19, 2015",500000 - 1000000,0.0,['English'],46,0,7517,658,133,6013,27,"Zoe Vartanian,Badru,Isa Hutchinson,Michael Bell",Ice Water Games,"Single-player,Steam Cloud","Casual,Free to Play,Indie,Simulation",92,500000,1000000,"(0.0, 0.0)"
34440,Sid Meier's Civilization® IV,"Oct 25, 2006",1000000 - 2000000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",94,0,1473,145,1991,34,34,Firaxis Games,2K,"Single-player,Multi-player,Includes level editor",Strategy,91,1000000,2000000,"(19990000.0, 39980000.0)"
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,"Sep 1, 2015",2000000 - 5000000,19.99,"['English', 'French', 'Italian', 'German', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America']",91,0,69864,7030,50466,2958,1305,Konami Digital Entertainment,Konami Digital Entertainment,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure",91,2000000,5000000,"(39980000.0, 99949999.99999999)"
6310,The Longest Journey,"May 1, 2007",200000 - 500000,3.99,['English'],91,0,1578,159,1504,452,521,Funcom,Funcom,Single-player,"Action,Adventure,RPG",91,200000,500000,"(798000.0, 1995000.0)"
47810,Dragon Age: Origins - Ultimate Edition,"Oct 26, 2010",1000000 - 2000000,29.99,"['English', 'Italian', 'Spanish - Spain', 'German']",91,0,16469,1698,16519,2369,776,BioWare,Electronic Arts,Single-player,RPG,91,1000000,2000000,"(29990000.0, 59980000.0)"
10500,Total War: EMPIRE – Definitive Edition,"Mar 4, 2009",2000000 - 5000000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Polish', 'Czech']",90,0,25868,2598,15251,3458,1159,"CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Stats",Strategy,91,2000000,5000000,"(49980000.0, 124949999.99999999)"
34330,Total War: SHOGUN 2,"Mar 15, 2011",2000000 - 5000000,29.99,"['English', 'Czech', 'French', 'German', 'Italian', 'Polish', 'Russian', 'Spanish - Spain']",90,0,22620,2332,27080,2618,415,"CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Stats",Strategy,91,2000000,5000000,"(59980000.0, 149950000.0)"
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,"Sep 16, 2009",500000 - 1000000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Traditional Chinese']",89,0,3583,349,3245,234,133,Raven Software,"LucasArts,Lucasfilm,Disney","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Partial Controller Support,Steam Cloud,Remote Play Together",Action,91,500000,1000000,"(4995000.0, 9990000.0)"
782330,DOOM Eternal,"Mar 19, 2020",2000000 - 5000000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Polish', 'Russian']",88,0,139391,13658,137096,1696,913,id Software,Bethesda Softworks,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet",Action,91,2000000,5000000,"(79980000.0, 199950000.0)"
269050,Year Walk,"Mar 6, 2014",100000 - 200000,5.99,['English'],87,0,1722,168,1158,85,98,Simogo,Simogo,"Single-player,Steam Achievements","Adventure,Indie",91,100000,200000,"(599000.0, 1198000.0)"
17470,Dead Space,"Jan 9, 2009",1000000 - 2000000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",86,0,20216,1946,16949,601,136,EA Redwood Shores,Electronic Arts,"Single-player,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure",91,1000000,2000000,"(19990000.0, 39980000.0)"
238960,Path of Exile,"Oct 23, 2013",20000000 - 50000000,0.0,"['English', 'Portuguese - Brazil', 'Russian', 'Thai', 'French', 'German', 'Spanish - Spain']",86,0,167454,16653,1075,8194,391,Grinding Gear Games,Grinding Gear Games,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Remote Play on Tablet","Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG",91,20000000,50000000,"(0.0, 0.0)"
211420,DARK SOULS™: Prepare To Die™ Edition,"Aug 24, 2012",2000000 - 5000000,0.0,"['English', 'French', 'German', 'Italian', 'Polish', 'Russian', 'Spanish - Spain', 'Korean', 'Traditional Chinese', 'Japanese']",85,0,70047,6581,52049,4336,1015,FromSoftware,Bandai Namco Entertainment,"Single-player,Multi-player,Steam Achievements,Partial Controller Support","Action,RPG",91,2000000,5000000,"(0.0, 0.0)"
381780,80 Days,"Sep 28, 2015",100000 - 200000,12.99,['English'],84,0,1592,153,969,684,676,"inkle Ltd,Cape Guy Ltd",inkle Ltd,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Strategy",91,100000,200000,"(1299000.0, 2598000.0)"
553640,ICEY,"Nov 17, 2016",500000 - 1000000,10.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Japanese', 'Spanish - Spain']",84,0,20095,1997,20343,517,222,FantaBlade Network,XD,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats","Action,Adventure,RPG",91,500000,1000000,"(5495000.0, 10990000.0)"
716500,Eliza,"Aug 12, 2019",50000 - 100000,14.99,"['English', 'Hungarian', 'Russian', 'German', 'French', 'Spanish - Spain', 'Italian', 'Simplified Chinese']",84,0,1204,114,735,210,293,Zachtronics,Zachtronics,"Single-player,Steam Achievements,Full controller support,Steam Cloud",Indie,91,50000,100000,"(749500.0, 1499000.0)"
8190,Just Cause 2,"Mar 23, 2010",2000000 - 5000000,14.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Russian']",84,0,43900,4403,38169,610,158,Avalanche Studios,Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Adventure",91,2000000,5000000,"(29980000.0, 74950000.0)"
534550,Guacamelee! 2,"Aug 21, 2018",200000 - 500000,19.99,"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",84,0,2307,224,2027,432,344,DrinkBox Studios,DrinkBox Studios,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie",91,200000,500000,"(3997999.9999999995, 9995000.0)"
262060,Darkest Dungeon®,"Jan 19, 2016",2000000 - 5000000,24.99,"['English', 'French', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Portuguese - Brazil', 'Russian', 'Italian', 'Simplified Chinese', 'Korean', 'Japanese']",84,0,103354,9996,98735,2307,617,Red Hook Studios,Red Hook Studios,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Tablet","Indie,RPG,Strategy",91,2000000,5000000,"(49980000.0, 124949999.99999999)"
376300,GUILTY GEAR Xrd -SIGN-,"Dec 9, 2015",200000 - 500000,29.99,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",84,0,2088,204,1866,935,122,Arc System Works,Arc System Works,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together",Action,91,200000,500000,"(5998000.0, 14995000.0)"
493340,Planet Coaster,"Nov 17, 2016",1000000 - 2000000,11.24,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",84,0,50047,4792,45170,1738,357,"Frontier Developments,Aspyr (Mac)","Frontier Developments,Aspyr (Mac)","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Action,Adventure,Casual,Simulation,Strategy",91,1000000,2000000,"(11240000.0, 22480000.0)"
740130,Tales of Arise,"Sep 9, 2021",2000000 - 5000000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese']",84,0,21929,2286,17924,2598,2401,Bandai Namco Studios Inc.,Bandai Namco Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,RPG",91,2000000,5000000,"(119980000.0, 299950000.0)"
20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising","Mar 10, 2010",1000000 - 2000000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",84,0,2546,244,1478,722,213,"Relic Entertainment,Feral Interactive (Mac/Linux)","SEGA,Feral Interactive (Mac/Linux)","Single-player,Multi-player,Co-op,Steam Cloud",Strategy,91,1000000,2000000,"(19990000.0, 39980000.0)"
323190,Frostpunk,"Apr 24, 2018",2000000 - 5000000,29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Turkish', 'Italian', 'Japanese', 'Korean']",84,0,73661,6864,66659,1131,506,11 bit studios,11 bit studios,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Simulation,Strategy",91,2000000,5000000,"(59980000.0, 149950000.0)"
414340,Hellblade: Senua's Sacrifice,"Aug 7, 2017",1000000 - 2000000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']",83,0,47523,4485,44739,307,223,Ninja Theory,Ninja Theory,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie",91,1000000,2000000,"(29990000.0, 59980000.0)"
113020,Monaco: What's Yours Is Mine,"Apr 24, 2013",1000000 - 2000000,14.99,"['English', 'Simplified Chinese', 'Traditional Chinese']",83,0,7637,782,3700,242,133,Pocketwatch Games,Humble Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Remote Play Together","Action,Adventure,Casual,Indie,Strategy",91,1000000,2000000,"(14990000.0, 29980000.0)"
108710,Alan Wake,"Feb 16, 2012",2000000 - 5000000,14.99,"['English', 'German', 'French', 'Italian', 'Korean', 'Spanish - Spain', 'Russian', 'Japanese', 'Polish', 'Traditional Chinese', 'Spanish - Latin America']",83,0,33464,3346,26385,367,193,Remedy Entertainment,Remedy Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure",91,2000000,5000000,"(29980000.0, 74950000.0)"
233450,Prison Architect,"Oct 6, 2015",5000000 - 10000000,29.99,"['English', 'French', 'Italian', 'German', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Dutch', 'Japanese', 'Swedish', 'Traditional Chinese', 'Turkish']",83,0,56684,5947,50820,1481,557,"Double Eleven,Introversion Software",Paradox Interactive,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Indie,Simulation,Strategy",91,5000000,10000000,"(149950000.0, 299900000.0)"
252130,Divide By Sheep,"Jul 2, 2015",2000000 - 5000000,4.99,['English'],83,0,2246,223,413,131,65,"Victor Solodilov,Denis Novikov",tinyBuild,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Casual,Indie",91,2000000,5000000,"(9980000.0, 24950000.0)"
535930,Two Point Hospital,"Aug 29, 2018",1000000 - 2000000,34.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']",83,0,25802,2407,21071,1234,340,Two Point Studios,SEGA,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Tablet","Indie,Simulation",91,1000000,2000000,"(34990000.0, 69980000.0)"
462770,Pyre,"Jul 25, 2017",500000 - 1000000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese']",82,0,7108,733,7023,398,181,Supergiant Games,Supergiant Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Indie,RPG",91,500000,1000000,"(9995000.0, 19990000.0)"
215160,The Book of Unwritten Tales,"Jul 31, 2012",200000 - 500000,19.99,"['English', 'German']",82,0,1728,163,1362,452,464,KING Art,THQ Nordic,"Single-player,Remote Play on Tablet",Adventure,91,200000,500000,"(3997999.9999999995, 9995000.0)"
1213210,Command & Conquer™ Remastered Collection,"Jun 5, 2020",1000000 - 2000000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",82,0,23178,2360,22728,630,374,"Petroglyph,Lemon Sky Studios",Electronic Arts,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor",Strategy,91,1000000,2000000,"(19990000.0, 39980000.0)"
330020,Children of Morta,"Sep 3, 2019",1000000 - 2000000,7.47,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Turkish', 'Korean', 'Traditional Chinese', 'Japanese']",82,0,12232,1259,10535,559,289,Dead Mage,11 bit studios,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Stats,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie,RPG",91,1000000,2000000,"(7470000.0, 14940000.0)"
299030,Blood: One Unit Whole Blood,"Jul 14, 2014",100000 - 200000,0.0,['English'],82,0,1203,118,1135,49,58,Monolith Productions,Atari,Single-player,"Action,Adventure",91,100000,200000,"(0.0, 0.0)"
863550,HITMAN™ 2,"Nov 13, 2018",5000000 - 10000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",82,0,61972,5945,29095,954,274,IO Interactive A/S,IO Interactive A/S,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Action,91,5000000,10000000,"(0.0, 0.0)"
1440440,Sam & Max Save the World,"Dec 2, 2020",100000 - 200000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Hungarian', 'Polish', 'Russian']",82,0,1029,100,1014,29,29,Skunkape Games,Skunkape Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together","Adventure,Indie",91,100000,200000,"(1998999.9999999998, 3997999.9999999995)"
105450,Age of Empires® III (2007),"Jan 5, 2012",2000000 - 5000000,39.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",81,0,27677,2821,26016,2676,372,Ensemble Studios,Xbox Game Studios,"Single-player,Multi-player,Steam Trading Cards","Simulation,Strategy",91,2000000,5000000,"(79980000.0, 199950000.0)"
690640,Trine 4: The Nightmare Prince,"Oct 8, 2019",500000 - 1000000,7.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Czech', 'Korean', 'Turkish']",81,0,8851,909,7985,400,362,Frozenbyte,Modus Games,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie",91,500000,1000000,"(3745000.0, 7490000.0)"
2700,RollerCoaster Tycoon® 3: Platinum,"Mar 12, 2008",1000000 - 2000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Swedish']",81,0,4463,431,3909,1227,256,"Frontier,Aspyr (Mac)","Frontier,Aspyr (Mac)",Single-player,"Simulation,Strategy",91,1000000,2000000,"(0.0, 0.0)"
